entity1,relation,entity2
Q525,P398,Q1047124
Q525,P398,Q1047262
Q525,P398,Q1047488
Q525,P398,Q1048189
Q525,P398,Q1048214
Q525,P398,Q1051143
Q525,P398,Q1062249
Q525,P398,Q1069271
Q525,P398,Q146407
Q525,P398,Q146411
Q525,P398,Q146426
Q525,P398,Q146432
Q525,P398,Q146443
Q525,P398,Q146447
Q525,P398,Q146462
Q525,P398,Q146480
Q525,P398,Q146493
Q525,P398,Q146518
Q525,P398,Q146531
Q525,P398,Q146546
Q525,P398,Q146549
Q525,P398,Q146583
Q525,P398,Q146709
Q525,P398,Q146736
Q525,P398,Q146758
Q525,P398,Q146781
Q525,P398,Q146822
Q525,P398,Q146848
Q525,P398,Q146875
Q525,P398,Q146904
Q525,P398,Q146963
Q525,P398,Q146980
Q525,P398,Q147023
Q525,P398,Q147039
Q525,P398,Q147059
Q525,P398,Q147113
Q525,P398,Q147141
Q525,P398,Q149051
Q525,P398,Q149064
Q525,P398,Q149068
Q525,P398,Q149073
Q525,P398,Q149078
Q525,P398,Q149085
Q525,P398,Q149112
Q525,P398,Q149113
Q525,P398,Q149139
Q525,P398,Q149147
Q525,P398,Q149165
Q525,P398,Q149176
Q525,P398,Q149199
Q525,P398,Q149202
Q525,P398,Q149255
Q525,P398,Q149290
Q525,P398,Q149294
Q525,P398,Q149308
Q525,P398,Q149314
Q525,P398,Q149438
Q525,P398,Q149457
Q525,P398,Q150434
Q525,P398,Q150442
Q525,P398,Q150450
Q525,P398,Q150459
Q525,P398,Q150466
Q525,P398,Q150476
Q525,P398,Q150488
Q525,P398,Q150497
Q525,P398,Q150555
Q525,P398,Q150563
Q525,P398,Q150567
Q525,P398,Q150574
Q525,P398,Q150579
Q525,P398,Q150596
Q525,P398,Q150633
Q525,P398,Q150643
Q525,P398,Q151601
Q525,P398,Q151612
Q525,P398,Q151620
Q525,P398,Q151641
Q525,P398,Q151655
Q525,P398,Q151675
Q525,P398,Q151686
Q525,P398,Q151697
Q525,P398,Q151718
Q525,P398,Q151723
Q525,P398,Q151727
Q525,P398,Q152404
Q525,P398,Q152410
Q525,P398,Q154154
Q525,P398,Q154169
Q525,P398,Q154189
Q525,P398,Q226112
Q525,P398,Q240988
Q525,P398,Q252845
Q525,P398,Q260907
Q525,P398,Q267659
Q525,P398,Q302333
Q525,P398,Q370402
Q525,P398,Q370810
Q525,P398,Q370933
Q525,P398,Q372015
Q525,P398,Q373206
Q525,P398,Q383661
Q525,P398,Q384222
Q525,P398,Q386779
Q525,P398,Q510350
Q525,P398,Q514684
Q525,P398,Q535874
Q525,P398,Q537927
Q525,P398,Q544183
Q525,P398,Q544526
Q525,P398,Q547677
Q525,P398,Q550022
Q525,P398,Q550265
Q525,P398,Q567901
Q525,P398,Q573054
Q525,P398,Q586863
Q525,P398,Q587625
Q525,P398,Q591469
Q525,P398,Q593756
Q525,P398,Q597794
Q525,P398,Q600930
Q525,P398,Q609272
Q525,P398,Q628103
Q525,P398,Q634909
Q525,P398,Q641236
Q525,P398,Q641866
Q525,P398,Q647038
Q525,P398,Q648491
Q525,P398,Q648846
Q525,P398,Q651039
Q525,P398,Q651880
Q525,P398,Q656827
Q525,P398,Q657762
Q525,P398,Q663846
Q525,P398,Q665753
Q525,P398,Q668601
Q525,P398,Q671245
Q525,P398,Q671634
Q525,P398,Q682897
Q525,P398,Q684920
Q525,P398,Q690435
Q525,P398,Q722276
Q525,P398,Q729320
Q525,P398,Q732963
Q525,P398,Q734327
Q525,P398,Q743552
Q525,P398,Q744720
Q525,P398,Q753710
Q525,P398,Q753718
Q525,P398,Q753739
Q525,P398,Q753736
Q525,P398,Q757332
Q525,P398,Q757338
Q525,P398,Q757336
Q525,P398,Q757340
Q525,P398,Q757347
Q525,P398,Q763788
Q525,P398,Q763810
Q525,P398,Q769538
Q525,P398,Q777599
Q525,P398,Q778842
Q525,P398,Q779759
Q525,P398,Q780184
Q525,P398,Q782166
Q525,P398,Q785282
Q525,P398,Q834682
Q525,P398,Q844007
Q525,P398,Q844942
Q525,P398,Q854492
Q525,P398,Q906863
Q525,P398,Q909116
Q525,P398,Q912757
Q525,P398,Q918771
Q525,P398,Q918935
Q525,P398,Q918998
Q525,P398,Q919508
Q525,P398,Q925202
Q525,P398,Q930380
Q525,P398,Q930956
Q525,P398,Q931031
Q525,P398,Q931064
Q525,P398,Q939809
Q525,P398,Q944306
Q525,P398,Q948187
Q525,P398,Q949229
Q525,P398,Q950569
Q525,P398,Q956323
Q525,P398,Q977141
Q525,P398,Q844672
Q525,P398,Q23054
Q525,P398,Q11558
Q525,P398,Q155716
Q525,P398,Q15194513
Q525,P398,Q40864
Q525,P398,Q308803
Q525,P398,Q140980
Q525,P398,Q156721
Q525,P398,Q25395514
Q525,P398,Q84082435
Q525,P398,Q90914968
Q525,P398,Q15008074
Q525,P31,Q5864
Q525,P31,Q3592493
Q525,P910,Q7217154
Q525,P913,Q3241584
Q525,P1889,Q835804
Q525,P1889,Q2006082
Q525,P1889,Q341677
Q525,P1889,Q11510312
Q525,P1889,Q7561938
Q525,P397,Q649112
Q525,P1343,Q13022640
Q525,P1343,Q1768721
Q525,P527,Q221699
Q525,P5008,Q5460604
Q525,P4777,Q170754
Q525,P1441,Q1092
Q525,P1299,Q3443929
Q525,P1424,Q11153427
Q525,P1424,Q12646389
Q342986,P31,Q4167410
Q1022997,P31,Q4167410
Q11575,P105,Q7432
Q11575,P171,Q542456
Q11575,P31,Q16521
Q11575,P31,Q213907
Q11575,P2959,Q25634218
Q11575,P1672,Q25618328
Q11575,P1672,Q3393961
Q11575,P4000,Q506139
Q11575,P5008,Q5460604
Q11575,P1343,Q1970746
Q11575,P1343,Q602358
Q11575,P1343,Q19180675
Q11575,P1343,Q602358
Q11575,P1343,Q1768721
Q11575,P141,Q211005
Q15643227,P31,Q4167410
Q11006,P105,Q7432
Q11006,P171,Q311395
Q11006,P31,Q16521
Q11006,P31,Q25403900
Q11006,P1343,Q2657718
Q11006,P566,Q21876206
Q11006,P5008,Q5460604
Q11006,P1672,Q61503220
Q11006,P1672,Q96094786
Q11006,P1672,Q57657253
Q11006,P1672,Q926892
Q11006,P910,Q9560011
Q11006,P1889,Q484447
Q420391,P31,Q4167410
Q181114,P31,Q786820
Q181114,P112,Q318044
Q181114,P910,Q7215648
Q181114,P155,Q1476861
Q181114,P155,Q1967466
Q181114,P452,Q190117
Q181114,P17,Q30
Q181114,P127,Q15678788
Q181114,P159,Q758559
Q181114,P159,Q30
Q181114,P156,Q97439162
Q181114,P749,Q15678788
Q181114,P749,Q27530
Q181114,P749,Q289362
Q181114,P749,Q940689
Q181114,P740,Q758559
Q181114,P1056,Q43193
Q181114,P1056,Q1420
Q181114,P1454,Q149789
Q181114,P1454,Q18624259
Q181114,P169,Q1229223
Q181114,P199,Q27564
Q181114,P199,Q30113
Q181114,P199,Q165708
Q181114,P199,Q304444
Q181114,P199,Q1789249
Q181114,P355,Q29610
Q181114,P355,Q27564
Q181114,P355,Q30113
Q181114,P355,Q165708
Q181114,P1889,Q29610
Q181114,P1830,Q27558
Q181114,P1830,Q29610
Q181114,P1830,Q463677
Q181114,P1830,Q668822
Q181114,P1830,Q1088671
Q181114,P1830,Q1124857
Q181114,P1830,Q1203417
Q181114,P1830,Q5114658
Q181114,P1830,Q7194164
Q181114,P495,Q30
Q181114,P138,Q318044
Q181114,P1037,Q1229223
Q1751574,P1889,Q1364290
Q1751574,P527,Q3196867
Q1751574,P527,Q57766763
Q1751574,P279,Q806718
Q1751574,P460,Q74741029
Q4261994,P31,Q101352
Q4261994,P31,Q1714800
Q4261994,P31,Q17143070
Q4261994,P1889,Q1707145
Q4261994,P282,Q8229
Q4261994,P407,Q188
Q4261994,P460,Q16516276
Q4261994,P460,Q15830325
Q4261994,P460,Q1593799
Q4261994,P460,Q33093179
Q4261994,P5323,Q81945591
Q43183,P279,Q15809678
Q43183,P279,Q837171
Q43183,P279,Q8187769
Q43183,P910,Q7013044
Q43183,P2959,Q16109685
Q43183,P361,Q1200977
Q43183,P361,Q189447
Q43183,P1424,Q13091211
Q43183,P1343,Q602358
Q43183,P1343,Q19180675
Q43183,P31,Q268592
Q43183,P31,Q8187769
Q43183,P3342,Q21028005
Q43183,P3095,Q691167
Q43183,P1889,Q2143354
Q43183,P1889,Q977871
Q43183,P1889,Q92121777
Q43183,P1889,Q92122548
Q43183,P1552,Q3546112
Q43183,P2184,Q3635533
Q6501338,P910,Q8275282
Q6501338,P1343,Q2041543
Q6501338,P279,Q781413
Q6501338,P279,Q2200417
Q6501338,P1995,Q9418
Q6501338,P361,Q77468620
Q595094,P279,Q31184
Q595094,P279,Q84048852
Q595094,P1552,Q6581072
Q595094,P461,Q10861465
Q595094,P461,Q31184
Q595094,P31,Q171318
Q595094,P1687,P3373
Q595094,P1343,Q1768721
Q346903,P31,Q4167410
Q346903,P1889,Q28812109
Q679087,P31,Q4167410
Q679087,P1889,Q18812548
Q1296024,P279,Q1207505
Q1296024,P361,Q21013863
Q216774,P31,Q151885
Q216774,P910,Q7134412
Q216774,P1343,Q678259
Q216774,P1343,Q2657718
Q216774,P1343,Q1768721
Q216774,P1889,Q33056011
Q216774,P1889,Q54895076
Q216774,P460,Q24075297
Q5467581,P31,Q4167410
Q492,P910,Q6543558
Q492,P279,Q14819853
Q492,P1343,Q302556
Q492,P1343,Q2657718
Q492,P1343,Q2041543
Q492,P2738,Q23766486
Q492,P31,Q2996394
Q492,P527,Q18601
Q492,P527,Q18599
Q492,P1424,Q12433042
Q492,P1889,Q5830907
Q492,P1552,Q27555265
Q377906,P31,Q4167410
Q377906,P1889,Q57873330
Q25432604,P31,Q501390
Q25432604,P279,Q17126676
Q25432604,P1269,Q33527
Q914068,P31,Q4167410
Q914068,P1889,Q37556570
Q16886469,P279,Q151885
Q16886469,P279,Q39875001
Q16886469,P1382,Q1074648
Q12097,P31,Q355567
Q12097,P31,Q4164871
Q12097,P31,Q28640
Q12097,P910,Q54059
Q12097,P279,Q116
Q12097,P1343,Q19538713
Q12097,P1343,Q602358
Q12097,P461,Q16511993
Q12097,P511,Q669458
Q10990,P279,Q2095
Q10990,P279,Q3955017
Q10990,P279,Q13119823
Q10990,P279,Q25403900
Q10990,P910,Q7214346
Q10990,P527,Q7365
Q10990,P527,Q193583
Q10990,P527,Q29053744
Q10990,P5008,Q5460604
Q10990,P1582,Q7377
Q10990,P1582,Q10908
Q10990,P1582,Q10811
Q10990,P2849,Q4282505
Q10990,P1424,Q6462943
Q10990,P1343,Q19180675
Q10990,P1343,Q4086271
Q10990,P1343,Q19190511
Q10990,P1343,Q1768721
Q178559,P910,Q5919934
Q178559,P279,Q57815212
Q178559,P279,Q2095
Q178559,P366,Q861182
Q178559,P366,Q18087876
Q178559,P366,Q93189
Q178559,P1343,Q2657718
Q178559,P31,Q55983715
Q1369832,P31,Q151885
Q1369832,P279,Q601401
Q1369832,P279,Q451967
Q1369832,P2079,Q39809
Q1369832,P461,Q194189
Q1369832,P1889,Q10552154
Q1369832,P1889,Q1057954
Q902,P1151,Q10952771
Q902,P5125,Q7112197
Q902,P38,Q194453
Q902,P172,Q402913
Q902,P1792,Q6456601
Q902,P2852,Q3086706
Q902,P2853,Q24288454
Q902,P2853,Q1378312
Q902,P2853,Q60740126
Q902,P2853,Q1528507
Q902,P2853,Q1502017
Q902,P2633,Q2347883
Q902,P1313,Q14565638
Q902,P17,Q902
Q902,P2959,Q27103992
Q902,P122,Q720477
Q902,P1552,Q47185145
Q902,P150,Q459723
Q902,P150,Q158087
Q902,P150,Q330158
Q902,P150,Q501696
Q902,P150,Q379382
Q902,P150,Q459732
Q902,P150,Q876023
Q902,P150,Q19594930
Q902,P530,Q183
Q902,P530,Q408
Q902,P530,Q30
Q902,P530,Q34
Q902,P530,Q145
Q902,P530,Q851
Q902,P530,Q159583
Q902,P530,Q212
Q902,P530,Q184
Q902,P530,Q159
Q902,P530,Q148
Q902,P530,Q794
Q902,P530,Q17
Q902,P530,Q668
Q902,P530,Q884
Q902,P530,Q865
Q902,P530,Q423
Q902,P530,Q403
Q902,P530,Q712
Q902,P530,Q41
Q902,P530,Q881
Q902,P530,Q717
Q902,P530,Q878
Q902,P530,Q1036
Q902,P530,Q874
Q902,P530,Q43
Q902,P530,Q754
Q902,P530,Q869
Q902,P530,Q924
Q902,P530,Q863
Q902,P530,Q858
Q902,P530,Q1049
Q902,P530,Q854
Q902,P530,Q29
Q902,P530,Q958
Q902,P530,Q258
Q902,P530,Q214
Q902,P530,Q334
Q902,P530,Q1044
Q902,P530,Q1041
Q902,P530,Q1037
Q902,P530,Q846
Q902,P530,Q45
Q902,P530,Q36
Q902,P530,Q928
Q902,P530,Q691
Q902,P530,Q804
Q902,P530,Q219060
Q902,P530,Q843
Q902,P530,Q842
Q902,P530,Q1033
Q902,P530,Q664
Q902,P530,Q837
Q902,P530,Q1030
Q902,P530,Q836
Q902,P530,Q96
Q902,P530,Q1027
Q902,P530,Q912
Q902,P530,Q826
Q902,P530,Q833
Q902,P530,Q1020
Q902,P530,Q32
Q902,P530,Q1016
Q902,P530,Q1014
Q902,P530,Q822
Q902,P530,Q211
Q902,P530,Q819
Q902,P530,Q813
Q902,P530,Q817
Q902,P530,Q114
Q902,P530,Q232
Q902,P530,Q810
Q902,P530,Q1008
Q902,P530,Q38
Q902,P530,Q796
Q902,P530,Q252
Q902,P530,Q28
Q902,P530,Q790
Q902,P530,Q117
Q902,P530,Q1005
Q902,P530,Q142
Q902,P530,Q458
Q902,P530,Q35
Q902,P530,Q229
Q902,P530,Q241
Q902,P530,Q224
Q902,P530,Q739
Q902,P530,Q298
Q902,P530,Q16
Q902,P530,Q424
Q902,P530,Q219
Q902,P530,Q155
Q902,P530,Q963
Q902,P530,Q917
Q902,P530,Q262
Q902,P530,Q40
Q902,P530,Q414
Q902,P530,Q889
Q902,P530,Q227
Q902,P530,Q230
Q902,P530,Q27
Q902,P35,Q3246667
Q902,P1906,Q596123
Q902,P194,Q1684080
Q902,P2184,Q839809
Q902,P37,Q9610
Q902,P30,Q48
Q902,P36,Q1354
Q902,P237,Q190785
Q902,P5008,Q5460604
Q902,P47,Q836
Q902,P47,Q668
Q902,P910,Q1455458
Q902,P6,Q52183
Q902,P6,Q52183
Q902,P6,Q234814
Q902,P6,Q234814
Q902,P6,Q560060
Q902,P1304,Q806532
Q902,P1791,Q25214710
Q902,P463,Q1065
Q902,P463,Q7785
Q902,P463,Q7825
Q902,P463,Q145700
Q902,P463,Q47543
Q902,P463,Q191384
Q902,P463,Q827525
Q902,P463,Q656801
Q902,P463,Q1043527
Q902,P463,Q899770
Q902,P463,Q384535
Q902,P463,Q7886981
Q902,P463,Q188822
Q902,P463,Q795985
Q902,P463,Q8475
Q902,P463,Q842490
Q902,P463,Q233611
Q902,P463,Q7809
Q902,P463,Q5611262
Q902,P463,Q17495
Q902,P463,Q376150
Q902,P463,Q170424
Q902,P463,Q7817
Q902,P5658,Q13196750
Q902,P1740,Q16779792
Q902,P208,Q16056319
Q902,P2238,Q2663639
Q902,P1465,Q7482624
Q902,P85,Q199739
Q902,P78,Q39144
Q902,P31,Q3624078
Q902,P31,Q465613
Q902,P31,Q6256
Q902,P610,Q2696459
Q902,P1464,Q8045010
Q902,P1622,Q13196750
Q902,P1589,Q38684
Q902,P421,Q3248716
Q902,P418,Q190785
Q902,P138,Q9610
Q902,P163,Q127179
Q902,P2936,Q1860
Q902,P2936,Q3450749
Q902,P2936,Q1951521
Q902,P2936,Q2044560
Q902,P2936,Q6808589
Q902,P2936,Q3501850
Q902,P2936,Q7130962
Q902,P2936,Q7402721
Q902,P2936,Q3241618
Q902,P2936,Q3241177
Q902,P2936,Q7682361
Q902,P2936,Q12635902
Q902,P2936,Q6426945
Q902,P2936,Q6425038
Q902,P2936,Q3350576
Q902,P2936,Q56431
Q902,P2936,Q5646
Q902,P2936,Q35947
Q902,P2936,Q56765
Q902,P2936,Q36137
Q902,P2936,Q36147
Q902,P2936,Q9610
Q902,P2936,Q37059
Q902,P2936,Q56321
Q902,P2936,Q56308
Q902,P2936,Q32952
Q902,P2936,Q33173
Q902,P2936,Q33584
Q902,P2936,Q33492
Q902,P2936,Q33907
Q902,P2936,Q33868
Q902,P2936,Q33965
Q902,P2936,Q12644231
Q902,P2936,Q12953063
Q902,P2936,Q12953860
Q902,P2936,Q16115423
Q902,P2936,Q21403256
Q902,P1344,Q5570670
Q902,P2596,Q3007332
Q902,P7867,Q84031401
Q902,P190,Q696777
Q902,P8402,Q97282359
Q1372201,P31,Q4167410
Q408950,P31,Q4167410
Q408950,P1889,Q1661494
Q408950,P460,Q22182261
Q408950,P460,Q1023947
Q3135650,P31,Q4167410
Q3135650,P1889,Q21130113
Q3135650,P1889,Q36957151
Q1184551,P31,Q4167410
Q93184,P279,Q4502142
Q93184,P279,Q340169
Q93184,P910,Q8041025
Q93184,P1151,Q19369096
Q93184,P2079,Q2921001
Q93184,P1889,Q3305213
Q93184,P31,Q11862829
Q14660,P279,Q17335294
Q14660,P279,Q8205328
Q14660,P279,Q806880
Q14660,P910,Q7217403
Q14660,P1687,P41
Q14660,P1687,P163
Q14660,P1343,Q2041543
Q14660,P1343,Q1768721
Q14660,P1343,Q867541
Q14660,P1424,Q5857595
Q14660,P1963,P3089
Q14660,P2579,Q186083
Q14660,P1889,Q1371499
Q14660,P180,Q6256
Q14660,P1419,Q209
Q14660,P2789,Q1971570
Q6804099,P31,Q4167410
Q1641044,P31,Q4830453
Q1641044,P31,Q270791
Q1641044,P159,Q3630
Q1641044,P452,Q4318084
Q1641044,P1454,Q134161
Q1641044,P17,Q252
Q1641044,P1056,Q42501
Q1728583,P910,Q8979990
Q573103,P31,Q4830453
Q573103,P31,Q217107
Q573103,P159,Q1715
Q573103,P910,Q9135650
Q573103,P361,Q155718
Q573103,P361,Q466496
Q573103,P361,Q595622
Q573103,P361,Q1230458
Q573103,P1454,Q422062
Q573103,P17,Q183
Q573103,P355,Q699933
Q573103,P355,Q2875332
Q573103,P355,Q2915439
Q573103,P355,Q11859681
Q573103,P355,Q5452620
Q573103,P1830,Q325780
Q573103,P1830,Q819094
Q573103,P1830,Q1476472
Q573103,P1830,Q1576783
Q573103,P1830,Q23306030
Q573103,P1037,Q1460107
Q573103,P452,Q49389
Q573103,P414,Q151139
Q573103,P414,Q171240
Q573103,P169,Q1460107
Q573103,P488,Q65445
Q573103,P1365,Q458778
Q224992,P31,Q4167410
Q224992,P1889,Q1138960
Q354825,P31,Q4167410
Q354825,P1889,Q16865173
Q61951,P279,Q25383999
Q61951,P1343,Q19190511
Q101072,P910,Q8367813
Q101072,P279,Q1200750
Q101072,P279,Q2684591
Q101072,P828,Q2063340
Q101072,P1343,Q602358
Q101072,P1343,Q19190511
Q15916459,P361,Q329381
Q15916459,P910,Q8766769
Q15916459,P279,Q108163
Q15916459,P279,Q2684591
Q15916459,P279,Q1190554
Q15916459,P1687,P1437
Q2145614,P31,Q4167410
Q79871,P461,Q44619
Q79871,P31,Q60539481
Q79871,P31,Q16748867
Q79871,P31,Q166502
Q79871,P361,Q9357054
Q79871,P361,Q28481737
Q79871,P361,Q77468620
Q79871,P910,Q9464412
Q79871,P1343,Q4173137
Q79871,P1343,Q4086271
Q79871,P1343,Q19180675
Q79871,P1343,Q1970746
Q79871,P1343,Q4173137
Q79871,P460,Q16700267
Q649416,P910,Q8304637
Q52943,P279,Q11023058
Q52943,P910,Q9564784
Q409967,P31,Q4167410
Q409967,P1889,Q37005824
Q565166,P31,Q4167410
Q565166,P1889,Q3480578
Q1216975,P31,Q4167410
Q1216975,P1889,Q16869670
Q6394384,P17,Q145
Q6394384,P31,Q532
Q6394384,P31,Q1115575
Q6394384,P131,Q2247131
Q6394384,P7959,Q67287495
Q29511214,P31,Q4167410
Q29511214,P1889,Q406384
Q29511214,P460,Q449218
Q29511214,P407,Q8641
Q1425316,P31,Q4830453
Q1425316,P31,Q6881511
Q1425316,P31,Q94532151
Q1425316,P910,Q8707371
Q1425316,P112,Q106736
Q1425316,P414,Q13677
Q1425316,P159,Q90
Q1425316,P159,Q16555
Q1425316,P159,Q84
Q1425316,P159,Q36600
Q1425316,P1454,Q891723
Q1425316,P17,Q30
Q1425316,P355,Q29002337
Q1425316,P355,Q29002338
Q1425316,P355,Q29002339
Q1425316,P355,Q30338171
Q1425316,P355,Q30338173
Q1425316,P355,Q30338174
Q1425316,P355,Q30343763
Q1425316,P355,Q39411201
Q1425316,P355,Q77078255
Q1425316,P361,Q242345
Q1425316,P452,Q862571
Q694468,P31,Q568041
Q694468,P31,Q4830453
Q694468,P31,Q650241
Q694468,P159,Q1741
Q694468,P1454,Q875765
Q694468,P112,Q569582
Q694468,P112,Q89673
Q694468,P112,Q16034264
Q694468,P112,Q20861263
Q694468,P112,Q1437544
Q694468,P17,Q40
Q694468,P17,Q28513
Q694468,P17,Q131964
Q694468,P1366,Q697619
Q694468,P452,Q1416657
Q694468,P452,Q806718
Q694468,P452,Q837171
Q694468,P3320,Q86722
Q3972943,P279,Q1914636
Q3972943,P279,Q268592
Q3972943,P910,Q5836947
Q3972943,P1056,Q732577
Q3972943,P3095,Q2085381
Q3972943,P3095,Q2516866
Q3972943,P31,Q268592
Q3972943,P31,Q11862829
Q3972943,P1687,P1433
Q3972943,P460,Q194105
Q1751358,P279,Q223642
Q1751358,P527,Q18029574
Q1751358,P527,Q2983548
Q401277,P31,Q4167410
Q401277,P1889,Q33401127
Q442586,P31,Q4167410
Q11412,P31,Q104934
Q11412,P31,Q1293220
Q11412,P910,Q6429350
Q11412,P1343,Q2657718
Q11412,P1542,Q25288
Q11412,P1542,Q11868838
Q11412,P1542,Q29652844
Q11412,P1269,Q11455
Q11412,P1269,Q11452
Q11412,P1269,Q856292
Q11412,P1269,Q761383
Q11412,P5008,Q5460604
Q11412,P461,Q38084560
Q1445650,P1151,Q11270471
Q1445650,P279,Q15275719
Q1445650,P279,Q573
Q1445650,P910,Q4966073
Q1445650,P1424,Q8559530
Q1445650,P1889,Q20850561
Q1445650,P1889,Q54894546
Q1445650,P461,Q47293584
Q1445650,P1343,Q602358
Q1445650,P1343,Q19180675
Q1445650,P1343,Q4086271
Q1445650,P1343,Q4173137
Q1445650,P1343,Q4532138
Q359765,P31,Q4167410
Q224246,P31,Q4167410
Q224246,P1889,Q16872194
Q253276,P31,Q1978718
Q253276,P31,Q16782623
Q253276,P1343,Q2657718
Q253276,P1343,Q26711932
Q253276,P361,Q435964
Q253276,P111,Q36253
Q253276,P1889,Q61750260
Q253276,P1889,Q61749562
Q39631,P425,Q11190
Q39631,P910,Q7088035
Q39631,P279,Q11974939
Q39631,P1343,Q602358
Q39631,P2354,Q2242102
Q39631,P31,Q66811410
Q39631,P1889,Q169470
Q39631,P1889,Q752297
Q39631,P1889,Q7237369
Q39631,P1424,Q26139017
Q39631,P6186,Q9017167
Q179661,P910,Q7012769
Q179661,P279,Q796194
Q179661,P279,Q26256310
Q179661,P279,Q31207
Q179661,P1687,P924
Q179661,P1687,P3354
Q179661,P1687,P3355
Q179661,P3095,Q2419397
Q365952,P31,Q4167410
Q365952,P1889,Q5219672
Q365952,P1889,Q37445899
Q226469,P31,Q4167410
Q226469,P1889,Q288810
Q226469,P460,Q12961262
Q379755,P910,Q13627165
Q379755,P1343,Q2657718
Q379755,P1343,Q602358
Q379755,P31,Q20202269
Q379755,P3095,Q1643514
Q379755,P1687,P5059
Q379755,P279,Q836950
Q379755,P279,Q2188189
Q379755,P1889,Q36993249
Q366378,P31,Q4167410
Q190117,P279,Q17132031
Q190117,P279,Q101333
Q190117,P279,Q96622169
Q190117,P910,Q8883851
Q190117,P1056,Q752870
Q190117,P1343,Q20078554
Q190117,P31,Q268592
Q190117,P31,Q8187769
Q10861465,P279,Q31184
Q10861465,P279,Q84048850
Q10861465,P31,Q171318
Q10861465,P1687,P3373
Q10861465,P1552,Q6581097
Q10861465,P1889,Q15947868
Q10861465,P1889,Q548320
Q10861465,P461,Q595094
Q10861465,P1343,Q1768721
Q10861465,P3373,Q581074
Q309,P1151,Q175361
Q309,P910,Q1457595
Q309,P2959,Q20829341
Q309,P2959,Q58237100
Q309,P2579,Q1066186
Q309,P279,Q4330518
Q309,P279,Q5067949
Q309,P5008,Q5460604
Q309,P5125,Q7112655
Q309,P1343,Q30059240
Q309,P1343,Q602358
Q309,P1269,Q192630
Q309,P2670,Q13418847
Q309,P2670,Q1145106
Q309,P2670,Q209815
Q309,P1889,Q7168
Q309,P1889,Q1066186
Q30113,P31,Q431289
Q30113,P31,Q4830453
Q30113,P31,Q17412622
Q30113,P910,Q8564982
Q30113,P155,Q1721596
Q30113,P17,Q30
Q30113,P159,Q49117
Q30113,P159,Q49239
Q30113,P749,Q181114
Q30113,P740,Q49117
Q30113,P452,Q190117
Q30113,P127,Q15678788
Q30113,P1056,Q1144312
Q30113,P1454,Q658255
Q30113,P1424,Q20163508
Q420230,P31,Q4167410
Q420230,P1889,Q37489014
Q1217525,P31,Q4167410
Q399857,P31,Q4167410
Q399857,P1889,Q16872664
Q399857,P460,Q16033927
Q399857,P460,Q15842114
Q399857,P460,Q4186691
Q399857,P460,Q65620235
Q399857,P460,Q65620244
Q399857,P460,Q65620254
Q399857,P910,Q32081698
Q167676,P279,Q2041172
Q167676,P910,Q8729856
Q167676,P361,Q2041172
Q167676,P460,Q2066909
Q167676,P2354,Q6638158
Q167676,P5008,Q54439832
Q167676,P5008,Q99671171
Q167676,P1424,Q21096631
Q167676,P31,Q811909
Q571783,P31,Q4167410
Q571783,P1889,Q4139908
Q571783,P460,Q5567494
Q413876,P31,Q4167410
Q413876,P1889,Q16870347
Q663,P138,Q190527
Q663,P910,Q8236715
Q663,P279,Q19591
Q663,P279,Q206615
Q663,P279,Q12140
Q663,P279,Q21073023
Q663,P31,Q11344
Q663,P31,Q214609
Q663,P1542,Q21167711
Q663,P1343,Q2657718
Q663,P1343,Q2041543
Q663,P1343,Q602358
Q663,P186,Q102078
Q663,P2959,Q29583098
Q663,P2959,Q29583100
Q663,P2184,Q43884467
Q663,P5008,Q5460604
Q663,P61,Q44412
Q663,P361,Q211331
Q663,P361,Q189294
Q663,P4952,Q2005334
Q670,P138,Q83087
Q670,P910,Q7217099
Q670,P279,Q19596
Q670,P31,Q11344
Q670,P31,Q21073023
Q670,P1542,Q21175300
Q670,P1343,Q2657718
Q670,P2868,Q7831165
Q670,P61,Q151911
Q670,P1889,Q146439
Q670,P361,Q211331
Q670,P361,Q106693
Q222749,P31,Q735
Q222749,P31,Q1047113
Q222749,P910,Q8220336
Q222749,P1151,Q16347481
Q222749,P1343,Q2657718
Q222749,P3095,Q33999
Q222749,P3095,Q21169216
Q222749,P1889,Q184485
Q222749,P279,Q1914636
Q16886557,P31,Q21278897
Q16886557,P1889,Q1671829
Q618536,P31,Q4164871
Q618536,P1343,Q2041543
Q618536,P1687,P2453
Q618536,P1687,P3602
Q618536,P1687,P991
Q618536,P279,Q830077
Q12004,P105,Q34740
Q12004,P171,Q145977
Q12004,P910,Q8616191
Q12004,P31,Q16521
Q12004,P1672,Q2075708
Q12004,P1672,Q67199686
Q12004,P1672,Q3914781
Q12004,P1343,Q2657718
Q12004,P1343,Q4086271
Q12004,P1343,Q19180675
Q12004,P1343,Q1970746
Q12004,P1343,Q4173137
Q12004,P1343,Q602358
Q12004,P1343,Q602358
Q12004,P1343,Q1768721
Q12004,P4000,Q30506015
Q12004,P366,Q33036816
Q12004,P427,Q165145
Q48674256,P495,Q668
Q48674256,P31,Q11424
Q48674256,P86,Q31213368
Q48674256,P344,Q23542625
Q48674256,P364,Q33673
Q48674256,P136,Q188473
Q373085,P1343,Q678259
Q373085,P1343,Q2041543
Q373085,P1343,Q19538713
Q373085,P1343,Q1138524
