entity1,relation,entity2
Q980926,P2176,Q411648
Q980926,P2176,Q412323
Q980926,P31,Q12136
Q980926,P1889,Q12195
Q980926,P828,Q8084905
Q980926,P923,Q2094702
Q980926,P923,Q90834779
Q980926,P923,Q507369
Q980926,P923,Q73401885
Q980926,P923,Q161238
Q980926,P780,Q270421
Q980926,P780,Q38933
Q980926,P780,Q186235
Q980926,P924,Q210420
Q980926,P924,Q210420
Q980926,P924,Q18939
Q980926,P924,Q367700
Q980926,P924,Q422232
Q980926,P924,Q20801760
Q234951,P31,Q4167410
Q419057,P31,Q4167410
Q419057,P1889,Q37528823
Q298665,P31,Q4167410
Q722218,P910,Q8950079
Q722218,P1424,Q22729264
Q722218,P279,Q845734
Q722218,P279,Q6504956
Q722218,P31,Q223557
Q16899654,P31,Q4167410
Q192627,P910,Q9623901
Q192627,P1889,Q28949586
Q192627,P1889,Q4692283
Q192627,P1889,Q170539
Q192627,P1889,Q1131737
Q192627,P279,Q196327
Q192627,P2579,Q183252
Q1178507,P910,Q8706362
Q1178507,P279,Q4941552
Q1178507,P279,Q101991
Q1178507,P31,Q12136
Q1178507,P1995,Q327657
Q1178507,P5008,Q4099686
Q1084257,P1552,Q15787
Q1084257,P31,Q502159
Q1084257,P527,Q3644190
Q253503,P31,Q4167410
Q253503,P1889,Q37040552
Q978198,P279,Q28841127
Q1207920,P279,Q161519
Q1663741,P31,Q4167410
Q600571,P910,Q8218801
Q600571,P279,Q3769299
Q600571,P279,Q1920219
Q600571,P279,Q87075524
Q600571,P527,Q366
Q600571,P527,Q124490
Q600571,P1424,Q6667141
Q105522,P31,Q11173
Q105522,P910,Q8888665
Q105522,P527,Q627
Q105522,P527,Q629
Q105522,P527,Q623
Q105522,P1343,Q2657718
Q105522,P1343,Q2041543
Q105522,P1343,Q19190511
Q105522,P703,Q15978631
Q105522,P2868,Q133948
Q105522,P1889,Q52310003
Q105522,P1889,Q48318
Q105522,P361,Q22319956
Q105522,P361,Q15330836
Q105522,P361,Q22321962
Q105522,P361,Q28598593
Q76560,P910,Q8790228
Q76560,P279,Q12140
Q76560,P279,Q12830468
Q76560,P279,Q2913901
Q76560,P1343,Q2657718
Q76560,P1424,Q8085166
Q76560,P31,Q2976049
Q9690,P31,Q169872
Q9690,P279,Q1441305
Q9690,P2176,Q410441
Q9690,P2176,Q20817212
Q9690,P1542,Q1778998
Q9690,P5008,Q87748614
Q9690,P1889,Q93485654
Q9690,P1889,Q1077823
Q9690,P1889,Q507234
Q9690,P1889,Q15729017
Q9690,P1889,Q2713697
Q9690,P1889,Q5031385
Q9690,P1889,Q21014159
Q9690,P1889,Q484
Q9690,P1995,Q3259956
Q9690,P828,Q42844
Q9690,P828,Q936549
Q9690,P828,Q327988
Q9690,P828,Q8277
Q9690,P828,Q213600
Q9690,P828,Q540571
Q9690,P828,Q209733
Q9690,P828,Q1869874
Q9690,P828,Q177190
Q9690,P828,Q12167
Q9690,P828,Q1485
Q9690,P828,Q96199399
Q9690,P828,Q24238356
Q9690,P828,Q12206
Q9690,P828,Q3500368
Q9690,P923,Q886837
Q9690,P923,Q835153
Q9690,P923,Q873512
Q9690,P460,Q2713697
Q224472,P31,Q4167410
Q5432924,P31,Q4167410
Q276987,P31,Q4167410
Q276987,P1889,Q36904041
Q569057,P1343,Q2657718
Q569057,P31,Q5725005
Q569057,P461,Q46997943
Q569057,P279,Q107715
Q569057,P1552,Q2091584
Q40843,P910,Q8882294
Q40843,P279,Q80071
Q40843,P279,Q815741
Q40843,P279,Q1229071
Q40843,P279,Q60469796
Q40843,P1889,Q21550515
Q224246,P31,Q4167410
Q224246,P1889,Q16872194
Q177708,P910,Q7221272
Q177708,P1995,Q1221899
Q177708,P279,Q14908045
Q177708,P279,Q603557
Q177708,P361,Q14883728
Q177708,P361,Q2347178
Q177708,P3415,Q712519
Q177708,P31,Q2996394
Q561581,P31,Q4167410
Q29023,P31,Q4167410
Q76626,P361,Q756
Q76626,P279,Q19388114
Q76626,P1889,Q777343
Q191733,P361,Q4241494
Q191733,P279,Q170475
Q191733,P279,Q1067560
Q191733,P366,Q37723634
Q191733,P828,Q37726042
Q191733,P31,Q44476427
Q191733,P5133,Q55072497
Q191733,P1889,Q17021880
Q341376,P31,Q4167410
Q1250447,P31,Q4167410
Q3695508,P1343,Q602358
Q3695508,P1343,Q19180675
Q3695508,P1343,Q20078554
Q3695508,P1343,Q4114391
Q3695508,P1343,Q1970746
Q3695508,P1687,P2806
Q3695508,P279,Q170475
Q3695508,P1889,Q6425666
Q3695508,P910,Q7486558
Q79460,P828,Q103537
Q79460,P279,Q66559285
Q79460,P361,Q1059
Q79460,P910,Q7211399
Q79460,P1343,Q2657718
Q79460,P176,Q250694
Q79460,P2868,Q50349184
Q79460,P31,Q78155096
Q79460,P5008,Q87748614
Q79460,P1424,Q6681035
Q2343082,P31,Q12136
Q2343082,P1343,Q2657718
Q2343082,P279,Q2013131
Q408760,P31,Q4167410
Q408760,P1889,Q37170392
Q214881,P910,Q8436267
Q214881,P279,Q107715
Q214881,P279,Q63344712
Q214881,P1343,Q26711932
Q214881,P1343,Q90137277
Q214881,P4934,Q2893037
Q214881,P8111,Q11547251
Q214881,P1889,Q100150568
Q1182691,P31,Q4167410
Q575,P279,Q1260524
Q575,P910,Q7007430
Q575,P155,Q166564
Q575,P527,Q36402
Q575,P156,Q7722
Q575,P156,Q635954
Q575,P2959,Q22828600
Q575,P461,Q52643
Q575,P361,Q573
Q575,P1552,Q204170
Q575,P1889,Q2357973
Q133279,P31,Q17781690
Q133279,P1343,Q19558994
Q133279,P1343,Q602358
Q133279,P2959,Q22828733
Q133279,P654,Q16938807
Q133279,P461,Q9645
Q133279,P910,Q17420457
Q133279,P527,Q774933
Q133279,P361,Q160695
Q133279,P279,Q66596064
Q133279,P279,Q68345931
Q2112703,P1889,Q68480591
Q2112703,P31,Q12136
Q12891156,P31,Q2393196
Q12891156,P361,Q77468620
Q1000122,P31,Q17334923
Q7396909,P31,Q4167410
Q227640,P31,Q4167410
Q11476,P279,Q11397
Q11476,P910,Q9124971
Q11476,P1889,Q1108792
Q11476,P1889,Q128030
Q11476,P527,Q41427365
Q11476,P527,Q41429728
Q11476,P1343,Q2657718
Q107231,P279,Q12136
Q107231,P279,Q1441305
Q107231,P1343,Q2657718
Q107231,P1343,Q602358
Q107231,P1343,Q19180675
Q107231,P1343,Q1970746
Q107231,P1343,Q4091878
Q107231,P1889,Q1759860
Q107231,P1995,Q83042
Q107231,P31,Q169872
Q77604,P31,Q930752
Q77604,P910,Q7145943
Q77604,P361,Q11190
Q229485,P31,Q4167410
Q775480,P279,Q66560187
Q775480,P31,Q189118
Q637703,P1889,Q12387987
Q637703,P279,Q28728771
Q62736,P279,Q170990
Q62736,P910,Q9030122
Q62736,P1995,Q3505712
Q62736,P1995,Q327657
Q62736,P2176,Q186969
Q62736,P2176,Q327506
Q62736,P2176,Q347613
Q62736,P2176,Q419890
Q62736,P2176,Q409192
Q62736,P2176,Q1749609
Q62736,P2176,Q414028
Q62736,P2176,Q409231
Q62736,P2176,Q244408
Q62736,P2176,Q2555245
Q62736,P2176,Q963093
Q62736,P2176,Q3992411
Q62736,P2176,Q2465218
Q62736,P2176,Q2602750
Q62736,P2176,Q1215575
Q62736,P2176,Q408676
Q62736,P2176,Q408801
Q62736,P2176,Q425207
Q62736,P2176,Q411412
Q62736,P2176,Q18216
Q62736,P2176,Q3992411
Q62736,P2176,Q2465218
Q62736,P2176,Q7701370
Q62736,P2176,Q408676
Q62736,P2176,Q963093
Q62736,P2176,Q2555245
Q62736,P2176,Q409192
Q62736,P2176,Q425207
Q62736,P2176,Q419890
Q62736,P2293,Q17855655
Q62736,P2293,Q18053064
Q62736,P2293,Q18055508
Q62736,P2293,Q14912501
Q62736,P2293,Q18047604
Q62736,P2293,Q18037046
Q62736,P2293,Q18036088
Q62736,P2293,Q18035408
Q62736,P2293,Q18049302
Q62736,P31,Q12136
Q62736,P5008,Q4099686
Q727096,P461,Q3621717
Q727096,P910,Q6313232
Q727096,P1343,Q2657718
Q727096,P1343,Q20078554
Q727096,P279,Q12136
Q727096,P31,Q12136
Q727096,P5008,Q54439832
Q727096,P5008,Q4099686
Q516389,P31,Q151885
Q516389,P2579,Q7162
Q516389,P279,Q1144560
Q516389,P1269,Q67200779
Q462174,P910,Q8529170
Q462174,P527,Q283
Q462174,P527,Q556
Q462174,P1343,Q2657718
Q462174,P1343,Q20078554
Q462174,P31,Q17339814
Q462174,P31,Q24017414
Q462174,P279,Q11173
Q462174,P2354,Q56606023
Q462174,P1687,P4770
Q5379054,P31,Q4167410
Q39888,P279,Q25615
Q39888,P279,Q28843519
Q39888,P910,Q6814835
Q288452,P31,Q4167410
Q226590,P31,Q4167410
Q226590,P1343,Q19180675
Q226590,P1889,Q484511
Q2778710,P31,Q4167410
Q2778710,P460,Q356458
Q48422,P910,Q9001397
Q48422,P279,Q170494
Q48422,P279,Q2937981
Q48422,P1343,Q1210353
Q48422,P1557,Q4
Q1308658,P31,Q4167410
Q1308658,P1889,Q37201870
Q1217525,P31,Q4167410
Q210420,P910,Q8419702
Q210420,P279,Q422137
Q210420,P1343,Q2657718
Q210420,P31,Q17339814
Q210420,P2849,Q19065
Q210420,P361,Q14864004
Q82714,P361,Q37017
Q82714,P279,Q66536543
Q82714,P2286,Q486774
Q82714,P2959,Q22828766
Q1399118,P279,Q265158
Q1399118,P361,Q3494253
Q225529,P31,Q4167410
Q2112968,P31,Q7246880
Q2112968,P2283,Q82785806
Q332154,P910,Q7467724
Q332154,P279,Q2843407
Q332154,P279,Q94643648
Q332154,P31,Q2996394
Q332154,P1889,Q2070979
Q200656,P279,Q79529
Q200656,P279,Q50430312
Q200656,P910,Q8385000
Q200656,P1343,Q2657718
Q200656,P1343,Q19190511
Q200656,P31,Q41014950
Q200656,P1424,Q13599816
Q1475291,P31,Q4167410
Q1475291,P1889,Q26229782
Q2992372,P279,Q1190554
Q2992372,P31,Q1931388
Q2992372,P1269,Q2252077
Q1162164,P279,Q1269288
Q1162164,P279,Q18553737
Q1162164,P279,Q5465742
Q1162164,P1995,Q1071953
Q1162164,P31,Q12136
Q1162164,P31,Q929833
Q1162164,P2293,Q18030561
Q1162164,P5008,Q4099686
Q2910873,P279,Q1192539
Q2910873,P101,Q514
Q2910873,P31,Q13406463
Q2910873,P1754,Q8984676
Q232358,P361,Q191817
Q232358,P527,Q25615
Q232358,P910,Q8842379
Q232358,P31,Q4936952
Q232358,P279,Q5259309
Q232358,P279,Q62122079
Q232358,P1343,Q602358
Q232358,P1343,Q19180675
Q185789,P1269,Q170749
Q185789,P910,Q55273760
Q185789,P361,Q11435
Q185789,P31,Q1302471
Q185789,P31,Q82047057
Q185789,P279,Q3271065
Q185789,P111,Q39297
Q575064,P1343,Q19558994
Q575064,P1343,Q2657718
Q575064,P279,Q1364005
Q315,P1151,Q28581
Q315,P1889,Q4536530
Q315,P1889,Q34770
Q315,P2579,Q8162
Q315,P5008,Q5460604
Q315,P2354,Q3183574
Q315,P2633,Q371231
Q315,P460,Q12828845
Q315,P361,Q11024
Q315,P361,Q17376908
Q315,P361,Q941501
Q315,P31,Q28923954
Q315,P31,Q20829075
Q315,P527,Q34770
Q315,P527,Q4113741
Q315,P527,Q4536530
Q315,P527,Q9143
Q315,P910,Q1458484
Q315,P1424,Q7217946
Q315,P1424,Q14466379
Q315,P279,Q17376908
Q315,P279,Q4536530
Q315,P279,Q16173659
Q315,P6104,Q8486980
Q315,P1343,Q19180675
Q315,P1343,Q602358
Q315,P1343,Q4086271
Q315,P1343,Q63284758
Q315,P1552,Q3329375
Q315,P1552,Q20829075
Q315,P1552,Q1308274
Q424707,P31,Q4167410
Q424707,P1889,Q36985011
Q131774,P155,Q276258
Q131774,P31,Q785260
Q131774,P31,Q185836
Q131774,P910,Q7441541
Q131774,P1343,Q2041543
Q131774,P2670,Q1492760
Q131774,P1269,Q2347178
Q131774,P156,Q378915
Q11042116,P31,Q41298
Q11042116,P17,Q258
Q1720648,P279,Q1799072
Q1720648,P910,Q7467946
Q16501,P461,Q16499
Q16501,P1995,Q162606
Q16501,P279,Q6673122
Q16501,P2176,Q773449
Q16501,P2176,Q20817224
Q16501,P2176,Q327362
Q16501,P2293,Q18049114
Q16501,P2293,Q18029531
Q16501,P2293,Q18033161
Q16501,P2293,Q18035394
Q16501,P2293,Q14875744
Q16501,P31,Q12136
Q16501,P1542,Q966229
Q16501,P5008,Q4099686
Q16501,P1343,Q20078554
Q32965486,P31,Q4167410
Q32965486,P1889,Q343907
Q80994,P279,Q7239
Q80994,P1424,Q5913263
Q80994,P31,Q785260
Q80994,P31,Q185836
Q80994,P31,Q5932254
Q80994,P461,Q1516282
Q80994,P460,Q378915
Q80994,P1552,Q378915
Q3916071,P31,Q4167410
Q359188,P31,Q4167410
Q157811,P910,Q7232922
Q157811,P279,Q31172650
Q157811,P461,Q1411242
Q157811,P460,Q46999631
Q157811,P1343,Q602358
Q157811,P1343,Q19180675
Q157811,P1889,Q214970
Q157811,P361,Q77468620
Q157811,P1382,Q194112
Q360446,P31,Q4167410
Q2370000,P910,Q8141190
Q2370000,P279,Q2535935
Q2370000,P279,Q3455898
Q2370000,P1687,P2839
Q2370000,P1889,Q28166776
Q2370000,P1343,Q4532138
Q410251,P31,Q67015883
Q410251,P279,Q407479
Q410251,P279,Q87326408
Q410251,P680,Q15318004
Q480700,P910,Q10094777
Q480700,P279,Q5325633
Q480700,P279,Q54911734
Q480700,P279,Q10336461
Q480700,P279,Q3508753
Q480700,P31,Q55789477
Q480700,P31,Q18123741
Q480700,P2176,Q1453445
Q480700,P2176,Q256602
Q480700,P2176,Q165399
Q480700,P2176,Q118551
Q480700,P2176,Q47495791
Q42586,P910,Q8409756
Q42586,P1343,Q19558994
Q42586,P31,Q4936952
Q42586,P527,Q11611456
Q42586,P2286,Q6056249
Q42586,P279,Q66516261
Q14536140,P279,Q7189713
Q14536140,P279,Q1724915
Q14536140,P1537,Q9690
Q14536140,P460,Q628539
Q449771,P31,Q4167410
Q644302,P279,Q1441519
Q644302,P910,Q7465355
Q644302,P361,Q3769299
Q644302,P361,Q77468620
Q48103,P910,Q7244979
Q48103,P1687,P2230
Q48103,P1343,Q2657718
Q48103,P1343,Q26711933
Q48103,P1343,Q19190511
Q48103,P1343,Q73391977
Q48103,P279,Q107715
Q48103,P279,Q181175
Q48103,P279,Q13222844
Q48103,P1889,Q17232562
Q48103,P4934,Q17232562
Q48103,P8111,Q215571
Q4001074,P31,Q4167410
Q219319,P31,Q4167410
Q219319,P1889,Q4305661
Q219319,P1889,Q22809411
Q242070,P31,Q4167410
Q428914,P279,Q7868
Q428914,P279,Q725508
Q428914,P31,Q189118
Q428914,P527,Q318623
Q3331437,P279,Q14882515
Q424204,P279,Q1757382
Q424204,P910,Q6939040
Q424204,P31,Q84467700
Q12202,P910,Q6509660
Q12202,P1995,Q83042
Q12202,P1995,Q188449
Q12202,P279,Q3010352
Q12202,P1343,Q2657718
Q12202,P1343,Q602358
Q12202,P1343,Q19180675
Q12202,P1343,Q20078554
Q12202,P1343,Q4208106
Q12202,P2176,Q416331
Q12202,P2293,Q17832572
Q12202,P2293,Q18048631
Q12202,P2293,Q14911781
Q12202,P2293,Q18047096
Q12202,P2293,Q14881709
Q12202,P2293,Q18034627
Q12202,P2293,Q17816379
Q12202,P2293,Q18027905
Q12202,P31,Q12136
Q12202,P31,Q1931388
Q12202,P927,Q492038
Q12202,P276,Q492038
Q12202,P5008,Q5460604
Q12202,P5642,Q662860
Q12202,P460,Q3010352
Q14859627,P461,Q1067506
Q14859627,P279,Q29573118
Q14859627,P279,Q3430227
Q14859627,P31,Q2996394
Q14859627,P828,Q4008956
Q14859627,P129,Q207843
Q121176,P910,Q7013300
Q121176,P31,Q30109942
Q121176,P1424,Q10769058
Q121176,P527,Q2801621
Q121176,P279,Q48768031
Q121176,P3095,Q186360
Q121176,P3095,Q10718797
Q121176,P3095,Q85790021
Q121176,P101,Q70364769
Q343111,P31,Q4167410
Q343111,P1889,Q15897150
Q343111,P1889,Q37465894
Q343111,P460,Q174173
Q343111,P460,Q226393
Q343111,P460,Q228355
Q343111,P460,Q346059
Q343111,P460,Q345823
Q343111,P460,Q405054
Q343111,P460,Q404988
Q343111,P460,Q1319735
Q343111,P460,Q1726984
Q343111,P460,Q1907003
Q343111,P460,Q1805845
Q343111,P460,Q2080903
Q343111,P460,Q2066425
Q343111,P460,Q2092863
Q343111,P460,Q2080542
Q343111,P460,Q2081224
Q343111,P460,Q2070351
Q343111,P460,Q2080626
Q343111,P460,Q7160859
Q343111,P460,Q7172373
Q343111,P460,Q13141106
Q1066302,P279,Q7247146
Q1066302,P910,Q8419325
Q226168,P31,Q4167410
Q534423,P31,Q4167410
Q595453,P279,Q15636276
Q16033321,P31,Q4167410
Q438910,P31,Q4167410
Q16871967,P31,Q4167410
Q1890992,P31,Q4167410
Q1890992,P1889,Q7424019
Q418245,P31,Q4167410
Q231799,P31,Q4167410
Q5107,P1687,P30
Q5107,P279,Q205895
Q5107,P279,Q2221906
Q5107,P279,Q35145263
Q5107,P910,Q2945667
Q5107,P1889,Q2418896
Q5107,P1889,Q858571
Q5107,P1889,Q97235040
Q5107,P1424,Q6075519
Q5107,P1424,Q6263301
Q5107,P461,Q9430
Q5107,P5008,Q5460604
Q5107,P31,Q15316
Q5107,P706,Q858571
Q5107,P361,Q15316
Q184753,P1995,Q2861470
Q184753,P279,Q1064904
Q184753,P1343,Q2657718
Q184753,P1424,Q22833731
Q184753,P910,Q9943461
Q184753,P5008,Q99671171
Q6534954,P31,Q4167410
Q7365,P279,Q28843519
Q7365,P279,Q66545292
Q7365,P279,Q4936952
Q7365,P910,Q13395490
Q7365,P1424,Q5828621
Q7365,P1552,Q3076906
Q7365,P1552,Q27062223
Q7365,P1963,P2329
Q7365,P1963,P3310
Q7365,P1963,P3491
Q7365,P1963,P3490
Q7365,P1889,Q12038975
Q7365,P5008,Q5460604
Q7365,P1687,P3310
Q7365,P1687,P6884
Q7365,P4843,Q14863685
Q746416,P279,Q7365
Q746416,P279,Q66536593
Q746416,P910,Q32757800
Q416674,P31,Q4167410
Q272714,P1995,Q120569
Q272714,P279,Q5518905
Q272714,P279,Q617079
Q272714,P1889,Q7069348
Q12174,P1537,Q389735
Q12174,P910,Q8821816
Q12174,P1995,Q162606
Q12174,P1343,Q2657718
Q12174,P1343,Q602358
Q12174,P1343,Q19180675
Q12174,P1343,Q19190511
Q12174,P2176,Q1649219
Q12174,P2176,Q418157
Q12174,P2176,Q3322838
Q12174,P2176,Q413147
Q12174,P2176,Q191924
Q12174,P2176,Q424163
Q12174,P2176,Q2356505
Q12174,P2176,Q255680
Q12174,P2176,Q27888442
Q12174,P2176,Q5280905
Q12174,P2176,Q5103230
Q12174,P2293,Q18053973
Q12174,P2293,Q18037868
Q12174,P2293,Q18026244
Q12174,P2293,Q17709777
Q12174,P2293,Q14912501
Q12174,P2293,Q14863330
Q12174,P2293,Q18031953
Q12174,P2293,Q18034037
Q12174,P2293,Q14911955
Q12174,P2293,Q18037840
Q12174,P2293,Q18030799
Q12174,P2293,Q18052365
Q12174,P2293,Q17917649
Q12174,P2293,Q18043110
Q12174,P2293,Q18053699
Q12174,P2293,Q18044275
Q12174,P2293,Q18029402
Q12174,P2293,Q5204531
Q12174,P2293,Q18048488
Q12174,P2293,Q18041691
Q12174,P2293,Q18049300
Q12174,P2293,Q18036575
Q12174,P2293,Q18031809
Q12174,P2293,Q18048027
Q12174,P2293,Q18035334
Q12174,P2293,Q18257565
Q12174,P2293,Q18035589
Q12174,P2293,Q17914024
Q12174,P2293,Q18048616
Q12174,P2293,Q18036702
Q12174,P2293,Q18048640
Q12174,P2293,Q15311620
Q12174,P2293,Q18047860
Q12174,P2293,Q18045682
Q12174,P2293,Q18034627
Q12174,P2293,Q18031056
Q12174,P2293,Q18030560
Q12174,P2293,Q18024807
Q12174,P2293,Q18053782
Q12174,P2293,Q18047311
Q12174,P2293,Q18031117
Q12174,P2293,Q20767108
Q12174,P2293,Q17855648
Q12174,P2293,Q18046582
Q12174,P2293,Q18036645
Q12174,P2293,Q14916168
Q12174,P2293,Q18046182
Q12174,P2293,Q18036665
Q12174,P2293,Q15330855
Q12174,P2293,Q17854514
Q12174,P2293,Q18032024
Q12174,P2293,Q18041645
Q12174,P2293,Q14906427
Q12174,P2293,Q18050697
Q12174,P2293,Q18053691
Q12174,P2293,Q18048686
Q12174,P2293,Q18026870
Q12174,P2293,Q17915128
Q12174,P2293,Q14908063
Q12174,P2293,Q18041288
Q12174,P2293,Q18028644
Q12174,P2293,Q18037864
Q12174,P2293,Q18031334
Q12174,P2293,Q18047182
Q12174,P2293,Q18035122
Q12174,P2293,Q18041210
Q12174,P2293,Q18030950
Q12174,P2293,Q18053142
Q12174,P2293,Q18050505
Q12174,P2293,Q18033909
Q12174,P2293,Q18048035
Q12174,P2293,Q18049220
Q12174,P2293,Q18045382
Q12174,P2293,Q18039945
Q12174,P2293,Q17848412
Q12174,P2293,Q18047238
Q12174,P2293,Q18030642
Q12174,P2293,Q20785768
Q12174,P2293,Q18026807
Q12174,P2293,Q18030807
Q12174,P2293,Q20763432
Q12174,P2293,Q18051388
Q12174,P2293,Q18038298
Q12174,P2293,Q18046117
Q12174,P2293,Q18046678
Q12174,P2293,Q18053056
Q12174,P2293,Q18052481
Q12174,P2293,Q18042077
Q12174,P2293,Q18038119
Q12174,P2293,Q18030938
Q12174,P2293,Q18033169
Q12174,P2293,Q17914010
Q12174,P2293,Q18045844
Q12174,P2293,Q18035011
Q12174,P2293,Q18030571
Q12174,P2293,Q18046300
Q12174,P2293,Q18042901
Q12174,P2293,Q4682275
Q12174,P2293,Q18039666
Q12174,P2293,Q18052451
Q12174,P2293,Q18037120
Q12174,P2293,Q18041944
Q12174,P2293,Q18036999
Q12174,P2293,Q18047163
Q12174,P2293,Q18031549
Q12174,P2293,Q18058211
Q12174,P2293,Q18046206
Q12174,P2293,Q18026492
Q12174,P2293,Q18031341
Q12174,P2293,Q18039881
Q12174,P2293,Q18041009
Q12174,P2293,Q14907739
Q12174,P2293,Q20781700
Q12174,P2293,Q18025101
Q12174,P2293,Q18055255
Q12174,P2293,Q18041364
Q12174,P2293,Q5145886
Q12174,P2293,Q18049386
Q12174,P2293,Q18029821
Q12174,P2293,Q18036609
Q12174,P2293,Q18049758
Q12174,P2293,Q18038226
Q12174,P2293,Q18050472
Q12174,P2293,Q18048105
Q12174,P2293,Q18031996
Q12174,P2293,Q18036643
Q12174,P2293,Q18046576
Q12174,P2293,Q18049299
Q12174,P2293,Q18035501
Q12174,P2293,Q18051457
Q12174,P2293,Q18041216
Q12174,P2293,Q18046702
Q12174,P2293,Q14864434
Q12174,P2293,Q18042925
Q12174,P2293,Q18035502
Q12174,P2293,Q18034638
Q12174,P2293,Q18048106
Q12174,P2293,Q18034642
Q12174,P2293,Q18043125
Q12174,P2293,Q18048523
Q12174,P2293,Q18028350
Q12174,P2293,Q248215
Q12174,P2293,Q5044069
Q12174,P2293,Q18045729
Q12174,P2293,Q18028136
Q12174,P2293,Q18056715
Q12174,P2293,Q18049381
Q12174,P2293,Q18052509
Q12174,P2293,Q18028304
Q12174,P2293,Q18054420
Q12174,P2293,Q18053078
Q12174,P2293,Q18050946
Q12174,P2293,Q18029805
Q12174,P2293,Q18016416
Q12174,P2293,Q18034058
Q12174,P2293,Q17916236
Q12174,P2293,Q18036957
Q12174,P2293,Q17859830
Q12174,P2293,Q17917132
Q12174,P2293,Q18037055
Q12174,P2293,Q18032648
Q12174,P2293,Q18029694
Q12174,P2293,Q18039842
Q12174,P2293,Q18041775
Q12174,P2293,Q20781641
Q12174,P2293,Q14913016
Q12174,P2293,Q18046841
Q12174,P2293,Q14913093
Q12174,P2293,Q18039812
Q12174,P2293,Q18041995
Q12174,P2293,Q14907479
Q12174,P2293,Q18043139
Q12174,P2293,Q18043088
Q12174,P2293,Q18052265
Q12174,P2293,Q18049238
Q12174,P2293,Q18041070
Q12174,P2293,Q18052225
Q12174,P2293,Q18052370
Q12174,P2293,Q18036690
Q12174,P2293,Q18040719
Q12174,P2293,Q18038823
Q12174,P2293,Q18041753
Q12174,P2293,Q18041720
Q12174,P2293,Q18031692
Q12174,P2293,Q18048527
Q12174,P2293,Q18039766
Q12174,P2293,Q18042664
Q12174,P2293,Q14865077
Q12174,P2293,Q18039878
Q12174,P2293,Q18034925
Q12174,P2293,Q18043134
Q12174,P2293,Q18034615
Q12174,P2293,Q18051841
Q12174,P2293,Q18047088
Q12174,P2293,Q18053009
Q12174,P2293,Q18042565
Q12174,P2293,Q18057391
Q12174,P2293,Q18048093
Q12174,P2293,Q17854930
Q12174,P2293,Q18029847
Q12174,P2293,Q14882921
Q12174,P2293,Q18030409
Q12174,P2293,Q17709656
Q12174,P2293,Q18045846
Q12174,P2293,Q18034882
Q12174,P2293,Q18045594
Q12174,P2293,Q18037683
Q12174,P2293,Q17916054
Q12174,P2293,Q18040397
Q12174,P2293,Q18298365
Q12174,P2293,Q18041972
Q12174,P2293,Q17917642
Q12174,P2293,Q18033875
Q12174,P2293,Q18043072
Q12174,P2293,Q18042617
Q12174,P2293,Q14903153
Q12174,P2293,Q18056535
Q12174,P2293,Q18053590
Q12174,P2293,Q18045477
Q12174,P2293,Q14914156
Q12174,P2293,Q18053460
Q12174,P2293,Q18051095
Q12174,P2293,Q18048880
Q12174,P2293,Q18032199
Q12174,P2293,Q18041679
Q12174,P2293,Q18031100
Q12174,P2293,Q18036452
Q12174,P2293,Q18039714
Q12174,P2293,Q18038318
Q12174,P2293,Q18048056
Q12174,P2293,Q18044809
Q12174,P2293,Q14911859
Q12174,P2293,Q18034584
Q12174,P2293,Q14839826
Q12174,P2293,Q18052491
Q12174,P2293,Q18028073
Q12174,P2293,Q18027475
Q12174,P2293,Q14905674
Q12174,P2293,Q18036664
Q12174,P2293,Q1340834
Q12174,P2293,Q18036672
Q12174,P2293,Q5573603
Q12174,P2293,Q20970098
Q12174,P2293,Q18036675
Q12174,P2293,Q18034740
Q12174,P2293,Q14902310
Q12174,P2293,Q18058955
Q12174,P2293,Q18043142
Q12174,P2293,Q18037755
Q12174,P2293,Q14877701
Q12174,P2293,Q18040412
Q12174,P2293,Q18049666
Q12174,P2293,Q18041088
Q12174,P2293,Q18026481
Q12174,P2293,Q18046721
Q12174,P2293,Q15322924
Q12174,P2293,Q18056481
Q12174,P2293,Q18027645
Q12174,P2293,Q18055892
Q12174,P2293,Q18041136
Q12174,P2293,Q18053695
Q12174,P2293,Q18049968
Q12174,P2293,Q18037030
Q12174,P2293,Q18029917
Q12174,P2293,Q17861975
Q12174,P2293,Q18034688
Q12174,P2293,Q18035350
Q12174,P2293,Q18042069
Q12174,P2293,Q18034993
Q12174,P2293,Q18035082
Q12174,P2293,Q18041544
Q12174,P2293,Q18045467
Q12174,P2293,Q15316617
Q12174,P2293,Q18045546
Q12174,P2293,Q18030785
Q12174,P2293,Q18030218
Q12174,P2293,Q18045547
Q12174,P2293,Q18037595
Q12174,P2293,Q18046312
Q12174,P2293,Q15316514
Q12174,P2293,Q18053538
Q12174,P2293,Q18052377
Q12174,P2293,Q14881694
Q12174,P2293,Q14912969
Q12174,P2293,Q18046806
Q12174,P2293,Q18042708
Q12174,P2293,Q18049080
Q12174,P2293,Q18039623
Q12174,P2293,Q14907990
Q12174,P2293,Q18050606
Q12174,P2293,Q18033233
Q12174,P2293,Q18031635
Q12174,P2293,Q18050821
Q12174,P2293,Q18047169
Q12174,P2293,Q18060170
Q12174,P2293,Q18037904
Q12174,P2293,Q18027898
Q12174,P2293,Q18045627
Q12174,P2293,Q14912092
Q12174,P2293,Q18037889
